step,epoch,train_loss,val_loss,train_eo_loss,val_eo_loss,lr
62000,0,0.0019507739356195088,0.001993487805519253,0.0019508551437352139,0.001993668242503491,0.0008836664911971031
64000,1,0.0018604290824538717,0.001879103522170335,0.0018604743497118413,0.0018792548426404601,0.0006260504201680673
66000,1,0.0018909848695911932,0.0019422361030429602,0.0018910313929265197,0.0019423963802677508,0.0007941176470588236
68000,1,0.0019314481744659134,0.0019557166403904556,0.0019313581737059164,0.001955837802655041,0.0009621848739495798
70000,1,0.001966011203301605,0.001990244347602129,0.0019661555500716174,0.0019903846292647722,0.0009998840461323997
72000,1,0.001963634133571759,0.002050978013500571,0.00196372985593825,0.0020510803649370674,0.000999391854807648
74000,1,0.0019714367296546696,0.0019825873505696654,0.0019715254107006428,0.0019827423730087545,0.000998514032323781
76000,1,0.0019471700908907223,0.0019543713795021176,0.0019472403974250176,0.0019545393165628084,0.0009972512565366728
78000,1,0.0019555870401381983,0.001997552463784814,0.0019557654485520015,0.0019977279818296618,0.00099560450256373
80000,1,0.0019346208383794873,0.00201022854283452,0.001934690179133768,0.002010420809793386,0.0009935750420309055
82000,1,0.0019470844089228194,0.002074173264298588,0.0019471166362551085,0.0020743035566920046,0.0009911644420907476
84000,1,0.001954709442332387,0.0019547155045345427,0.0019548790631014066,0.001954859247938143,0.000988374564212241
86000,1,0.001937852558970917,0.001928909678105265,0.0019378352886965592,0.0019290693188778003,0.0009852075627433787
88000,1,0.0019346080308023374,0.001945628714375198,0.001934719500979166,0.001945792920338066,0.0009816658832475708
90000,1,0.0019301617226446979,0.0019457134553417564,0.001930334873863734,0.0019458217544956516,0.0009777522606151763
92000,1,0.0019272124166891445,0.0019426850809156895,0.0019273454990724355,0.001942895423404434,0.0009734697169516174
94000,1,0.0019098169588542078,0.0019843480562791228,0.0019098857446127764,0.0019845225576712337,0.0009688215592437039
96000,1,0.0019245819838833995,0.0019335515572316945,0.0019246656229292766,0.0019336767730684119,0.000963811376805974
98000,1,0.001903629006119445,0.0020591816359199584,0.0019038201592817719,0.0020593050600843455,0.0009584430385090194
100000,1,0.001909707711514784,0.0019584259611740706,0.0019098359030600086,0.001958557055785452,0.000952720689791938
102000,1,0.001895498395548202,0.001984473775010556,0.001895588776531168,0.0019845927577470494,0.0009466487494612186
104000,1,0.0019145104493654798,0.0018957411712408065,0.0019147489024419694,0.001895864804838808,0.0009402319062785328
106000,1,0.0019143587723956443,0.0019690754495188595,0.0019145396656604472,0.001969194019085753,0.0009334751153400651
108000,1,0.0018910962245427072,0.0019273005352169275,0.0018912691493463039,0.0019274065172404972,0.0009263835942501806
110000,1,0.0019125010738207493,0.001892826760429889,0.0019128507552290347,0.0018929464300847887,0.0009189628190923826
112000,1,0.0018887974261888303,0.0019097840103507041,0.001888948922681015,0.0019099298247820427,0.0009112185202006725
114000,1,0.0018954513992357534,0.0019159015628136694,0.0018954654389340606,0.0019160433108901035,0.000903156677734577
116000,1,0.0018928138718474657,0.0019195589956641198,0.0018928361494342453,0.0019197036181729079,0.0008947835170612599
118000,1,0.001877588828036096,0.001899115096051246,0.0018777161717613722,0.0018992732285874653,0.0008861055039482841
120000,1,0.0018760102387459484,0.0018669162728823722,0.0018761535960526339,0.0018670449776969648,0.0008771293395707357
122000,1,0.0018754970713343937,0.00194552066674456,0.001875517492126017,0.0019456773873148803,0.0008678619553365659
124000,1,0.001867481538822176,0.0018701409600302577,0.0018676171022418491,0.0018703040525781913,0.0008583105075341478
126000,2,0.0018988054245710373,0.0019117451937124134,0.0018988924127548983,0.0019118930655614799,0.000999951735074276
128000,2,0.0019012364404043182,0.0019390229931287467,0.0019013287368026552,0.001939151050325772,0.000999565671574757
130000,2,0.0019006183983001392,0.001964907219018787,0.0019005424445792617,0.001965025992924891,0.000998793842694548
132000,2,0.0018982703447400127,0.001931731772888452,0.0018984098846847076,0.001931877676546933,0.0009976368444410985
134000,2,0.0018918937169655691,0.001939170765131712,0.0018919552441248354,0.0019392608925983823,0.0009960955702502407
136000,2,0.0018860209419799504,0.0018988009440526366,0.001886206206310507,0.0018989523195845496,0.0009941712102962783
138000,2,0.0018893734771409073,0.0018840551432967186,0.0018895457033840273,0.0018841936749720192,0.0009918652505729296
140000,2,0.0018753455025726,0.001926907477322966,0.0018754916484531522,0.0019270548030333088,0.0009891794717458435
142000,2,0.0018866756210336462,0.001968760093078017,0.001886737937506771,0.0019689115617291847,0.0009861159477775653
144000,2,0.0018866926110349595,0.0019042144399322568,0.001886779015920292,0.0019043489069643792,0.0009826770443260194
146000,2,0.0018884302099759225,0.0019710343441553414,0.001888536164926527,0.0019711577386026424,0.0009788654169177455
148000,2,0.0018892852520511951,0.0019005163515359164,0.0018892716655155145,0.0019006409976679761,0.0009746840088972964
150000,2,0.001892482243856648,0.001928788359798491,0.0018926281920008876,0.0019289569963299692,0.0009701360491543828
152000,2,0.0018659867666719948,0.0019051572983711958,0.0018662068769056436,0.0019052941682956004,0.0009652250496305202
154000,2,0.0018850031608890277,0.0018881222498230636,0.0018851628155898141,0.0018882726654892604,0.0009599548026071014
156000,2,0.0018605247784289531,0.0019103197488747536,0.001860621520587068,0.001910431991685447,0.0009543293777769918
158000,2,0.0018658585379016585,0.0019224201026931404,0.001865903754864584,0.0019225774785195985,0.0009483531191019057
160000,2,0.0018644412412540986,0.001910674826875329,0.001864498757364153,0.0019108038562568367,0.0009420306414579925
162000,2,0.0018598958818765823,0.0019185733837820589,0.001860080626662151,0.0019186852351310336,0.0009353668270722226
164000,2,0.0018557979944744147,0.0018708428911678493,0.001855932996887146,0.0018709613827778693,0.0009283668217523241
166000,2,0.0018643834223912564,0.0018964185137487948,0.001864575737904323,0.0018965409234869078,0.0009210360309131816
168000,2,0.0018699023703229614,0.00190534448383376,0.001870085269568129,0.0019054854269158264,0.0009133801154027671
170000,2,0.001861261269863462,0.0018684578658081591,0.0018613978532608458,0.0018686065585006842,0.0009054049871308243
172000,2,0.0018590476142999251,0.00192663609739393,0.0018593207211396279,0.001926764411892672,0.0008971168045036831
174000,2,0.0018674185277486686,0.0018656913355737925,0.0018675832784018117,0.001865772567274333,0.0008885219676687278
176000,2,0.0018452101318107452,0.0019019780034571887,0.0018453234365744052,0.0019021207326662174,0.0008796271135721943
178000,2,0.0018598638130642939,0.0019066391176357864,0.001859960398659644,0.0019067646631037564,0.0008704391108341104
180000,2,0.001838663997972617,0.0019235290797241032,0.0018387059796281624,0.0019236366908267901,0.0008609650544443355
182000,2,0.0018424700372270308,0.0018797063656710087,0.0018425970746833442,0.001879805921466846,0.0008512122602837992
184000,2,0.001844495562632801,0.0018743295120447873,0.0018445356821292767,0.001874482294434364,0.0008411882594751675
186000,2,0.0018286672928661573,0.0018488454404845833,0.001828726319441324,0.0018489661326562602,0.0008309007925672968
188000,3,0.0018732706425944343,0.0018761767342314124,0.001873375530639848,0.0018763471382042072,0.0009979933697489365
190000,3,0.0018722249676648062,0.0018600884551554918,0.0018722760553470366,0.0018602482361758821,0.0009965576653524503
192000,3,0.001874909191566985,0.0018747310078702868,0.0018748695104233496,0.0018748614395668092,0.0009947385183623097
194000,3,0.0018790038585721049,0.0019244417783431708,0.0018792226941935122,0.0019246192084338021,0.0009925373335266214
196000,3,0.001864320655062329,0.0018743782952427865,0.0018643143536360427,0.0018745137073791964,0.0009899558106037038
198000,3,0.0018634318512922618,0.0018783829655498266,0.0018635223950842317,0.0018785133045795118,0.0009869959430495328
200000,3,0.0018607064464013093,0.0018878691645897925,0.0018608680805446208,0.0018880073453882956,0.0009836600164783904
202000,3,0.0018570061880454887,0.0018896220040135086,0.0018571802716407814,0.0018897618010264748,0.0009799506068979107
204000,3,0.0018571743837965187,0.001862394550461322,0.0018571903745486838,0.001862563078184537,0.0009758705787198822
206000,3,0.0018681815224699677,0.001860537599194795,0.0018683152721985844,0.001860680327251653,0.0009714230825483459
208000,3,0.0018526848390465602,0.0019442818191461265,0.0018527602982553674,0.0019444128079907684,0.000966611552746692
210000,3,0.0018672885057749227,0.0018404271442815662,0.00186735422326797,0.0018405806879041168,0.0009614397047856411
212000,3,0.00185823378447094,0.001866714707016945,0.0018582813621398013,0.0018668685696586365,0.000955911532374151
214000,3,0.0018493080833286513,0.0018604146151989698,0.0018495357273653826,0.0018605395779529232,0.0009500313043754687
216000,3,0.0018671349287615157,0.0019326014006137847,0.0018672492263577904,0.0019326998766914683,0.0009438035615107074
218000,3,0.0018278720251691993,0.0018772440063394606,0.0018279756327029151,0.0018773366972259747,0.0009372331128524954
220000,3,0.0018430724354402627,0.0018619153912179172,0.001843168876092986,0.0018620942081488212,0.0009303250321114018
222000,3,0.0018384483282570727,0.0018560575674846768,0.001838445426178822,0.0018562130818622078,0.0009230846537180103
224000,3,0.001839389743981883,0.0019001649065874518,0.0018396154695680582,0.0019003572787996321,0.000915517568703663
226000,3,0.0018337200977257453,0.0018314801926538349,0.001833826171378936,0.0018316040837034833,0.0009076296203830578
228000,3,0.0018321070203965065,0.0018201836876012385,0.0018322792169437098,0.0018203461843554615,0.0008994268998420318
230000,3,0.001850112625048496,0.001930226576961577,0.0018503560292711474,0.0019303853374435208,0.000890915741234015
232000,3,0.0018415686936641578,0.0018637358429469167,0.001841666580680411,0.0018638644186012396,0.0008821027168887878
234000,3,0.0018224709260102826,0.001885876607131213,0.0018227231159732011,0.0018860250444614373,0.0008729946322373175
236000,3,0.0018510182516183705,0.00182960514459759,0.0018512235582914375,0.001829770763954962,0.0008635985205565944
238000,3,0.0018112701323989313,0.0018777636089920998,0.0018113430005683776,0.0018779221671279007,0.0008539216375385239
240000,3,0.0018464449125458486,0.0018123685041628779,0.001846495448871475,0.001812473951437516,0.0008439714556870703
242000,3,0.001806642007402843,0.0018178248475678265,0.0018067009418303319,0.0018179632692291153,0.0008337556585479786
244000,3,0.0018104134775348939,0.001884934363681823,0.0018105113946020124,0.0018850605216468217,0.0008232821347755264
246000,3,0.0018212978903320617,0.0018268623249046506,0.001821423732490718,0.0018270081166071196,0.0008125589720408957
248000,3,0.001808227101515513,0.0018314994423650206,0.0018082948672554825,0.0018316565447282298,0.0008015944507868587
250000,3,0.0018061709918547422,0.0018209520757198334,0.0018062226443373182,0.0018211031066797108,0.0007903970378336081
252000,4,0.001851976509205997,0.0018791373492591083,0.0018520150171321395,0.0018792645458187676,0.0009907035354466888
254000,4,0.0018588442918553482,0.001930600548516959,0.0018588480104490969,0.0019307639783397133,0.0009878474971664881
256000,4,0.0018589516816427932,0.0018861408438161015,0.0018590026447976836,0.0018862903099074783,0.0009846147422979156
258000,4,0.0018588921664340887,0.001898695735502988,0.0018589917854623299,0.001898883741210227,0.0009810077671792584
260000,4,0.0018450172611919698,0.0018502066836506128,0.0018450622956092658,0.0018503373230074156,0.0009770293571222555
262000,4,0.0018476828272105195,0.001838142475169152,0.0018478437119795212,0.001838318412309108,0.0009726825842612784
264000,4,0.001831146923592314,0.0018760569503344596,0.001831272778497898,0.0018761762730058393,0.0009679708051810221
266000,4,0.001847489505627891,0.0018524712323769927,0.0018476322405936052,0.0018526447481854635,0.0009628976583245463
268000,4,0.0018459107876988127,0.0019349238708615303,0.001845958805053145,0.0019350464568988303,0.000957467061183664
270000,4,0.0018311067168251612,0.001846173220667988,0.001831254635608876,0.0018462675040361869,0.000951683207273848
272000,4,0.0018436107366578654,0.001876750567983836,0.0018436758564266136,0.0018769384408884153,0.0009455505628959917
274000,4,0.0018377567642310169,0.0018833239300362766,0.001837750380295435,0.0018834363902735132,0.0009390738636875254
276000,4,0.0018426106074184644,0.0018884361830540002,0.001842788084104643,0.0018885440052031183,0.0009322581109655488
278000,4,0.0018435242904233746,0.0018538415136933326,0.0018437294120036952,0.0018539659390896402,0.000925108567864807
280000,4,0.0018249502223043237,0.0018665358020924032,0.0018249777828766864,0.0018667423798539172,0.0009176307552734895
282000,4,0.001812720496993279,0.0018482882797159253,0.001812807905031518,0.0018484042924964226,0.0009098304475699915
284000,4,0.0018307489653525408,0.0018216809592582286,0.001830826712369268,0.001821814725167528,0.0009017136681639306
286000,4,0.0018089643884741235,0.0018996813260763884,0.0018091616137639473,0.0018997883693630873,0.0008932866848448602
288000,4,0.00182515343875275,0.0018653597921319306,0.0018252974179413508,0.001865480698815235,0.0008845560049422729
290000,4,0.0018136323905200698,0.001841825426220894,0.0018137267339455422,0.0018419505881013293,0.000875528370300631
292000,4,0.0018183311808097641,0.0018219242079928518,0.0018185859050181916,0.0018220683667395218,0.0008662107520733027
294000,4,0.0018232083425100427,0.0018222290433757007,0.0018232459324104115,0.0018223963779544264,0.0008566103453394282
296000,4,0.0018041062745032832,0.0018325389790348708,0.0018043926696239387,0.001832661629814064,0.0008467345635478676
298000,4,0.0018340542074874976,0.0018634136927686631,0.0018343519946988466,0.0018635342668668422,0.0008365910327925246
300000,4,0.001793137292843312,0.0018393859969265758,0.0017931990808836276,0.0018395341961570213,0.0008261875859234644
302000,4,0.0018193342055892571,0.0018079244130663574,0.0018194210817777479,0.0018080403134974287,0.0008155322564983762
304000,4,0.0018025281379232183,0.0018251352643035353,0.0018025645830515291,0.001825272556354076,0.0008046332725790462
306000,4,0.001791339377668919,0.0017736202634125947,0.0017914251187672934,0.0017737224772533071,0.0007934990503776362
308000,4,0.0017957834870612715,0.0017803957443498074,0.001795934662511109,0.001780527318205321,0.0007821381877576719
310000,4,0.0017876080936111976,0.0018295225471816957,0.0017876084604087523,0.0018296352043366037,0.0007705594575947586
312000,4,0.001782332424831111,0.0018012076468579472,0.001782439271232122,0.0018013562862715135,0.0007587718010021542
314000,5,0.0018413869392825291,0.0018709488098695875,0.001841470972498933,0.0018711046300601585,0.0009820368360223429
316000,5,0.0018464128817431628,0.0018809189616329968,0.0018464311998742599,0.0018810908051914482,0.0009781602764303487
318000,5,0.0018404202585224994,0.0018944775807857514,0.00184032050952869,0.001894592315166906,0.0009739144807367494
320000,5,0.0018394619889731984,0.0018828668302483856,0.0018396368921462442,0.0018830137698291757,0.000969302727551516
322000,5,0.001836068376665935,0.0019076126361265778,0.0018361709353620116,0.0019077312187169716,0.0009643285780775581
324000,5,0.001837936954339966,0.0018503560277447104,0.0018380462756674746,0.0018504914612297591,0.0009589958733607576
326000,5,0.0018190912538557313,0.0018478091005049645,0.001819180821617402,0.0018479427630627592,0.0009533087313239064
328000,5,0.0018318494468694553,0.001841068012882024,0.001832040483224361,0.0018412263373902473,0.0009472715435868409
330000,5,0.0018218762511969543,0.0019374611290730536,0.001821906986735038,0.0019376497608201272,0.0009408889720752265
332000,5,0.0018266359314438887,0.001877428411860019,0.0018267004644231936,0.0018775891424857448,0.0009341659454206104
334000,5,0.0018360448411258404,0.001863874971512705,0.001836213849356814,0.0018639594241104335,0.0009271076551545256
336000,5,0.0018239766447804868,0.0018503780223056675,0.0018239549778360134,0.0018505246376390827,0.0009197195516995824
338000,5,0.0018207518832932693,0.0018282420718483627,0.0018209072522711962,0.0018284281193052935,0.0009120073401606427
340000,5,0.0018171665533445775,0.0018531600232608617,0.0018173591833958462,0.0018532681395032823,0.0009039769759193302
342000,5,0.001820230254845228,0.001881333530396223,0.001820350513948173,0.0018814722414953998,0.0008956346600352749
344000,5,0.001800344455987215,0.0019189375567622482,0.0018004187212911065,0.001919098833716715,0.0008869868344576461
346000,5,0.0018147961644281168,0.001819170362148434,0.0018148899563073524,0.0018192808947878364,0.000878040177050668
348000,5,0.0018020593388646375,0.001905541629549116,0.001802245543475665,0.0019056636990353885,0.0008688015964369648
350000,5,0.0018044378878548741,0.0018548232650384307,0.0018045713323947773,0.0018549381160077381,0.0008592782266627088
352000,5,0.0017932111966074444,0.0018074701284430921,0.0017933151297455825,0.0018075876861734584,0.0008494774216887016
354000,5,0.0018093143809528557,0.0018109851627610624,0.0018095373197189305,0.001811102912463192,0.0008394067497116326
356000,5,0.0018128034337132704,0.0018189148727990687,0.001812981542480399,0.0018190375165719132,0.0008290739873199071
358000,5,0.0017876634147251024,0.0018735605309717358,0.001787844610893155,0.001873667527760998,0.0008184871134885513
360000,5,0.0018052735960518477,0.0018041312265768647,0.0018055980378508128,0.0018042322179016874,0.0008076543034178366
362000,5,0.0017919749771535861,0.0018580353784933687,0.0017920842624766186,0.001858154821368741,0.0007965839222203774
364000,5,0.0017971440585679375,0.001805777382273227,0.0017971662073125866,0.0018059227783578115,0.0007852845184615775
366000,5,0.0017909482003597077,0.0017709300862438976,0.0017909885810504427,0.0017710635289651696,0.0007737648175584154
368000,5,0.0017760606857482343,0.001806026541031897,0.0017761668900881271,0.0018061897972934755,0.0007620337150416634
370000,5,0.0017749619783135131,0.0017720775631442666,0.001775102412130757,0.0017722189686615413,0.0007501002696867456
372000,5,0.0017752376303251367,0.0018220607691444457,0.0017752259127591394,0.0018222117001516517,0.0007379736965185367
374000,5,0.0017658776748285163,0.001786840236503631,0.001766035718951248,0.001786981491284497,0.000725663359695507
376000,6,0.001829499375424348,0.0018219016950204968,0.0018295415420615027,0.0018220511063458678,0.0009706072420722887
378000,6,0.0018345839044486638,0.001848722615148872,0.0018346689812452474,0.0018488732737422329,0.000965732380477224
380000,6,0.0018406305069220252,0.0018729739117063582,0.0018405552946485482,0.0018731240241379125,0.0009604978796209422
382000,6,0.0018324356482480653,0.001843116876296699,0.0018325592768162684,0.0018432645669611153,0.0009549077815930636
384000,6,0.0018243821194046177,0.0019293235866725445,0.0018244392169749818,0.0019294021109666016,0.0009489664030758909
386000,6,0.00182157405585167,0.0018451197579689323,0.0018217315334383317,0.001845232129089675,0.0009426783320110626
388000,6,0.0018200979573593941,0.0018282478436268865,0.001820256103612865,0.0018283946792918004,0.0009360484240567353
390000,6,0.0018081217395374551,0.0018527367334440351,0.0018082452817188184,0.0018528642597098362,0.0009290817988380385
392000,6,0.0018200489252340048,0.001975267554447055,0.0018200943509109693,0.0019753664121809206,0.0009217838359936914
394000,6,0.0018177126041264272,0.001834596577771008,0.0018177876218157237,0.0018347380621319676,0.0009141601710218379
396000,6,0.001815188200067496,0.0018703536248393356,0.0018153086094234718,0.0018705090981366937,0.0009062166909283062
398000,6,0.001813218895578757,0.001831047912593931,0.0018131947901861626,0.0018311716535266574,0.0008979595296806538
400000,6,0.0018165630474977661,0.0018602374166622757,0.0018166826242832076,0.0018604074600182693,0.0008893950634715083
402000,6,0.0017951622313994448,0.0018335337959229947,0.0017953625631195952,0.001833675743914678,0.0008805299057948618
404000,6,0.001814424006472109,0.0018127685645408927,0.0018145660386324155,0.0018128824415745452,0.0008713709023391204
406000,6,0.0017915726972278208,0.0018267137826234103,0.0017916580601793622,0.0018267931206609998,0.0008619251257008533
408000,6,0.0017956805360154248,0.0019300833853706718,0.0017957264963323958,0.0019302384426542062,0.0008521998699233228
410000,6,0.0017978814834787044,0.0018677146555110813,0.0017979376101154947,0.0018678677100333776,0.0008422026448640124
412000,6,0.001788262127462076,0.0018388489083014429,0.00178844420967691,0.0018389752128207086,0.0008319411703955042
414000,6,0.0017799438695365098,0.0018040642994828521,0.0017801045658363106,0.001804209222365328,0.0008214233704441807
416000,6,0.0017885433218907565,0.0018181090265139937,0.00178875940914354,0.0018182416339355626,0.0008106573668713569
418000,6,0.00179777309729252,0.0018022950113750994,0.0017979244036601823,0.0018024161388214535,0.0007996514732015663
420000,6,0.0017842188058421016,0.0017876652860455216,0.0017843538555192043,0.0017877988838696092,0.0007884141882028448
422000,6,0.001780183829861926,0.0017946635445393621,0.0017804466137379123,0.0017947930651945867,0.0007769541893239685
424000,6,0.0017908508462423924,0.0017722512937150897,0.0017909789948483896,0.0017723579578678888,0.0007652803259937149
426000,6,0.0017709606931020972,0.0017980876344256102,0.0017710531089723102,0.0017982142412904748,0.00075340161278732
428000,6,0.0017827328346320427,0.0018138831521570683,0.0017828397333927337,0.0018140060324728887,0.0007413272224654093
430000,6,0.001761377549439203,0.0018313389049842955,0.0017614087243240618,0.001831442969797685,0.0007290664788907786
432000,6,0.0017605140243831556,0.0017829841075278818,0.0017606401974451919,0.0017831006758942808,0.0007166288498284918
434000,6,0.0017618678364378865,0.0017843151413835586,0.0017619240890056561,0.0017844567658341953,0.0007040239396348593
436000,6,0.0017475905802857596,0.0017587074077688157,0.0017476852495095156,0.0017588490904586315,0.0006912614818409383
438000,7,0.0018115585588384419,0.001835560480132699,0.0018116332149902847,0.001835699661151523,0.00095648026469484
440000,7,0.0018237250108795707,0.001836588768400252,0.001823785153843202,0.0018367077295291772,0.0009506350423812875
442000,7,0.0018306835137773306,0.0018552066483348607,0.0018306155655857614,0.0018553183816289033,0.0009444418389942384
444000,7,0.0018294189811567775,0.0018471823418140412,0.001829641471037557,0.0018473721154608665,0.0009379054369348832
446000,7,0.0018121100802673026,0.0018485190118104219,0.00181209714762674,0.0018486182636412646,0.0009310308836229549
448000,7,0.001813761021272512,0.0018453924795798957,0.0018138480474320649,0.0018455234998057267,0.0009238234875991045
450000,7,0.001809155410650419,0.0018436110111512245,0.0018093227305279512,0.0018437550360413339,0.0009162888144256382
452000,7,0.0018019803281058558,0.0018280997417494654,0.0018021377281763112,0.0018282209231794172,0.0009084326823887801
454000,7,0.0018055902344640345,0.0018148955621756612,0.001805648474103737,0.0018150390010995062,0.0009002611580057838
456000,7,0.0018163982438272796,0.0018073342251591384,0.0018164962592227823,0.0018074750722665703,0.0008917805513403584
458000,7,0.0017949707267107442,0.001901078210361302,0.001795075601501515,0.0019011964959205793,0.0008829974111300271
460000,7,0.0018053863753739279,0.0017925976878963412,0.001805462758855446,0.0017927343077630768,0.0008739185197291822
462000,7,0.0018054313471948262,0.001846548919826746,0.0018054675017629782,0.0018467213422114132,0.0008645508878717409
464000,7,0.00179533490454196,0.0017924891924671828,0.0017955694271085528,0.0017926242042914122,0.0008549017492574454
466000,7,0.0018076304311980492,0.0018683980653434991,0.0018077216393604443,0.0018685032972933788,0.0008449785549659884
468000,7,0.001770876563823549,0.0018127244971692562,0.0017709835766930926,0.0018128391806971665,0.0008347889677032795
470000,7,0.0017817085862334352,0.001813408621326089,0.001781801188510997,0.0018135678358945063,0.0008243408558842898
472000,7,0.0017783403949870262,0.0017857800713181496,0.0017783336644707998,0.0017859303486377242,0.0008136422875570513
474000,7,0.001779024503659457,0.0018220859182439745,0.0017792576853872455,0.0018222408454476844,0.0008027015241724972
476000,7,0.0017740346355712973,0.0017849126967787743,0.0017741544456189005,0.0017850261883076766,0.0007915270142049566
478000,7,0.0017707374422170688,0.0017906222054734826,0.0017709040429042104,0.0017907807399252281,0.0007801273866282303
480000,7,0.001786318942467915,0.001834044776633382,0.0017865586348460394,0.00183421243757016,0.0007685114442522831
482000,7,0.00177608009200776,0.0017905701570771634,0.0017761481508535638,0.0017906999367652049,0.0007566881569257007
484000,7,0.001761933231027797,0.0017942985133826733,0.0017622018792089892,0.0017944204686820798,0.0007446666546091591
486000,7,0.00178715719920001,0.0017862218141928316,0.0017873333858473618,0.001786355842302014,0.000732456220325255
488000,7,0.001745402640372049,0.001776754346396774,0.0017454853483888514,0.00177689719105478,0.0007200662829901408
490000,7,0.001777824936551042,0.001758942728061229,0.0017779097447390177,0.0017590537597479332,0.000707506410132501
492000,7,0.0017390847475908231,0.0017797726953774691,0.0017391414539473288,0.0017798862825108876,0.000694786300505493
494000,7,0.0017497013722313568,0.0017696715004369616,0.0017497851996875376,0.0017697995346479904,0.0006819157765973539
496000,7,0.0017516300045244862,0.0017878401085734367,0.0017517866433604417,0.0017879762265493656,0.0006689047770464602
498000,7,0.0017380148393276614,0.0017497795223258435,0.0017380864556939479,0.00174990906086779,0.0006557633489666958
500000,7,0.0017330253520049155,0.0017497482187114656,0.0017330805930052483,0.0017498878211326789,0.0006425016401890559
502000,8,0.0018098921808996239,0.0018654966231063008,0.0018099535553377155,0.0018655704270319005,0.0009329547956803541
504000,8,0.001822206395532703,0.0018395229948498309,0.0018222064495972657,0.001839703386830124,0.0009258383873976891
506000,8,0.0018183480756706557,0.001851416070535779,0.0018183957375323624,0.0018515643042361434,0.0009183931460566815
508000,8,0.0018178140279196669,0.001862510130945593,0.00181789160543674,0.0018626925335315017,0.0009106248208841567
510000,8,0.001806209956528619,0.0018200161615945399,0.001806253988482587,0.0018201563040773708,0.0009025394105927732
512000,8,0.00180650927129318,0.0017966043094731867,0.0018066732906659817,0.0017967558778536788,0.0008941431587488051
514000,8,0.0017921876297041308,0.0018419820579700173,0.0017923351798780753,0.001842115343227235,0.000885442548950853
516000,8,0.0018021002847526688,0.0018193795077316463,0.0018022789094819273,0.0018195618845114208,0.0008764442998231978
